id_kol,nama_lengkap,username,sosial_media,jenis_kol,jumlah_followers,link_media_sosial,alamat_kol,ctr_%,engagement_rate_%,avg_likes,avg_comments,conversion_rate_%,roi_%,estimated_price_per_post_idr,partner
548159123886114,Nina Wibowo,kol-ninawibowo,facebook,fb-kol,51144,https://www.facebook.com/ninawibowo,Makassar,10.31,6.05,2342,149,2.18,71.97,19072804,partner exclusif
272957075880178,Grace,kol-grace,facebook,fb-kol,18437,https://www.facebook.com/grace,Bandung,8.75,12.16,1979,84,0.11,492.47,24625231,partner exclusif
290416283881111,Irfan Kusuma,kol-irfankusuma,tiktok,tiktok-kol,174,https://www.tiktok.com/@irfankusuma,Bengkulu,8.34,9.49,8,1,0.52,163.98,318195,influencer
263831969870091,Yuli Hidayat,kol-yulihidayat,tiktok,tiktok-kol,3552,https://www.tiktok.com/@yulihidayat,Palu,11.1,1.46,23,1,2.15,187.6,1260701,partner exclusif
233464738624455,Joko Hermawan,kol-jokohermawan,facebook,fb-kol,267472,https://www.facebook.com/jokohermawan,Depok,11.72,12.26,16086,734,3.64,69.69,198437978,partner exclusif
699038882189928,Lukman Hartono,kol-lukmanhartono,instagram,ig-kol,18468,https://www.instagram.com/lukmanhartono,Denpasar,9.34,12.21,1298,33,1.81,106.03,3575614,partner exclusif
803005811776243,Rendy Hartono,kol-rendyhartono,facebook,fb-kol,412,https://www.facebook.com/rendyhartono,TanjungPinang,8.82,10.5,32,1,0.54,340.6,299994,influencer
957419591262175,Irfan Pratama,kol-irfanpratama,facebook,fb-kol,137,https://www.facebook.com/irfanpratama,Pekanbaru,9.04,7.65,4,0,3.4,523.11,340537,influencer
680250573560295,Ricky,kol-ricky,facebook,fb-kol,57649,https://www.facebook.com/ricky,Denpasar,9.94,2.64,1587,93,0.98,47.21,5610822,partner exclusif
385570748016069,Ani Setiawan,kol-anisetiawan,instagram,ig-kol,109,https://www.instagram.com/anisetiawan,Palembang,4.34,4.38,3,0,3.76,429.93,117904,influencer
512690762969590,Gilang Septian,kol-gilangseptian,facebook,fb-kol,404,https://www.facebook.com/gilangseptian,Samarinda,8.65,14.9,48,4,3.05,304.44,452986,influencer
749974999432466,Bayu,kol-bayu,tiktok,tiktok-kol,13991,https://www.tiktok.com/@bayu,Yogyakarta,5.51,2.71,241,6,2.89,199.09,5386858,partner exclusif
751135828634581,Yuli,kol-yuli,instagram,ig-kol,4048,https://www.instagram.com/yuli,Balikpapan,8.22,7.69,190,14,3.42,364.78,739321,partner exclusif
301463063934408,Rendy Ruslan,kol-rendyruslan,instagram,ig-kol,201429,https://www.instagram.com/rendyruslan,Bogor,2.47,5.07,6677,533,2.44,415.42,280668380,partner exclusif
809371344616363,Lia Santoso,kol-liasantoso,tiktok,tiktok-kol,407,https://www.tiktok.com/@liasantoso,Yogyakarta,3.36,1.41,6,0,2.1,112.75,186025,influencer
241819450481490,Rizky,kol-rizky,tiktok,tiktok-kol,128368,https://www.tiktok.com/@rizky,Jakarta,6.98,2.34,2797,194,3.67,491.65,194927853,partner exclusif
185866443557114,Rendy,kol-rendy,facebook,fb-kol,214117,https://www.facebook.com/rendy,Denpasar,7.25,3.4,4134,130,3.4,572.16,223779899,partner exclusif
816644790450242,Rizky,kol-rizky,instagram,ig-kol,1682,https://www.instagram.com/rizky,Makassar,7.95,10.27,157,10,4.69,541.65,916180,partner exclusif
975263996090078,Mega Wibowo,kol-megawibowo,instagram,ig-kol,1225605,https://www.instagram.com/megawibowo,Jakarta,4.27,11.95,112944,8412,3.23,466.47,237498101,partner exclusif
474312711537981,Putri Hasan,kol-putrihasan,instagram,ig-kol,1097,https://www.instagram.com/putrihasan,Mamuju,11.68,3.05,31,2,4.01,338.27,1040521,partner exclusif
967162187832001,Intan Saputra,kol-intansaputra,instagram,ig-kol,112,https://www.instagram.com/intansaputra,Depok,9.26,2.47,2,0,4.86,334.51,63259,influencer
440090633981015,Wawan,kol-wawan,tiktok,tiktok-kol,9435,https://www.tiktok.com/@wawan,Banten,7.19,1.78,105,8,0.47,286.43,2015810,partner exclusif
518123279249352,Ahmad,kol-ahmad,instagram,ig-kol,1901795,https://www.instagram.com/ahmad,Binjai,7.24,0.27,4197,148,0.62,355.79,37368524,partner exclusif
227445231313884,Vina,kol-vina,tiktok,tiktok-kol,1190,https://www.tiktok.com/@vina,Kupang,2.45,12.72,147,11,0.52,471.76,2964484,partner exclusif
406371303478536,Pandu Maulana,kol-pandumaulana,instagram,ig-kol,39565,https://www.instagram.com/pandumaulana,Yogyakarta,10.54,14.27,4654,204,0.58,481.61,17407830,partner exclusif
594113352689928,Ahmad,kol-ahmad,facebook,fb-kol,210,https://www.facebook.com/ahmad,Batam,10.72,6.44,14,1,1.61,102.22,470859,influencer
174029469891281,Ani,kol-ani,tiktok,tiktok-kol,2826,https://www.tiktok.com/@ani,Tasikmalaya,0.29,7.15,215,10,1.51,176.66,1950492,partner exclusif
800326736951315,Erna,kol-erna,tiktok,tiktok-kol,239,https://www.tiktok.com/@erna,Pekanbaru,8.72,12.22,31,2,0.03,406.71,77520,influencer
738268604264343,Siska Wijaya,kol-siskawijaya,facebook,fb-kol,18586,https://www.facebook.com/siskawijaya,Manado,6.98,9.99,2193,86,3.66,120.01,11852062,partner exclusif
812138618728106,Tasya,kol-tasya,facebook,fb-kol,460,https://www.facebook.com/tasya,Malang,6.1,13.73,36,2,4.88,518.07,319203,influencer
674245544669200,Yuli Ruslan,kol-yuliruslan,facebook,fb-kol,230,https://www.facebook.com/yuliruslan,Medan,5.23,2.43,4,0,0.28,149.01,101282,influencer
273257057439230,Nina Wijaya,kol-ninawijaya,instagram,ig-kol,942,https://www.instagram.com/ninawijaya,Batam,7.48,10.79,73,2,3.67,525.31,190649,influencer
954218598511037,Joko Agus,kol-jokoagus,facebook,fb-kol,10997,https://www.facebook.com/jokoagus,Mataram,4.08,2.83,190,5,3.4,508.92,22931505,partner exclusif
267098614279371,Fiona,kol-fiona,instagram,ig-kol,71341,https://www.instagram.com/fiona,Jayapura,3.12,6.99,5297,202,1.68,301.06,22989836,partner exclusif
692157817573109,Siska Putra,kol-siskaputra,facebook,fb-kol,83089,https://www.facebook.com/siskaputra,Tasikmalaya,10.8,6.85,6640,343,1.33,401.02,14113082,partner exclusif
240380187595971,Naufal,kol-naufal,instagram,ig-kol,48191,https://www.instagram.com/naufal,Lhokseumawe,8.01,4.69,1425,97,0.09,5.39,12496484,partner exclusif
614881724132941,Made Fikri,kol-madefikri,tiktok,tiktok-kol,10843,https://www.tiktok.com/@madefikri,Kupang,4.32,12.21,1204,55,4.83,40.85,11766461,partner exclusif
170197536880816,Rina Hermawan,kol-rinahermawan,facebook,fb-kol,2225,https://www.facebook.com/rinahermawan,Madiun,11.23,10.75,185,8,2.11,234.36,616068,partner exclusif
815577559186167,Ayuni,kol-ayuni,tiktok,tiktok-kol,231,https://www.tiktok.com/@ayuni,Samarinda,3.32,14.8,17,1,4.11,330.57,412069,influencer
492412826461101,Iwan,kol-iwan,tiktok,tiktok-kol,194,https://www.tiktok.com/@iwan,Jambi,1.92,13.22,21,1,0.53,-4.71,315187,influencer
440450368609947,Dedi,kol-dedi,tiktok,tiktok-kol,11168,https://www.tiktok.com/@dedi,Sorong,3.55,10.08,1314,65,3.34,222.54,6601593,partner exclusif
581769084961756,Siti,kol-siti,facebook,fb-kol,806,https://www.facebook.com/siti,Samarinda,10.84,7.97,52,2,0.77,386.68,345251,influencer
947987281874061,Maya,kol-maya,facebook,fb-kol,3142,https://www.facebook.com/maya,Batam,7.45,6.18,85,6,0.8,39.86,945520,partner exclusif
422188156628834,Naufal,kol-naufal,tiktok,tiktok-kol,938037,https://www.tiktok.com/@naufal,Batam,3.92,10.54,69416,5507,2.87,103.84,160557191,partner exclusif
846851514050828,Joko Prasetyo,kol-jokoprasetyo,facebook,fb-kol,57844,https://www.facebook.com/jokoprasetyo,Depok,6.0,12.52,6201,300,1.77,363.46,21746770,partner exclusif
714920323715796,Clara Nasution,kol-claranasution,tiktok,tiktok-kol,1458448,https://www.tiktok.com/@claranasution,Probolinggo,0.99,8.72,137676,10451,2.51,227.52,55412768,partner exclusif
517142347829071,Fikri,kol-fikri,facebook,fb-kol,775397,https://www.facebook.com/fikri,Madiun,8.47,11.53,38290,3020,4.75,350.85,68268297,partner exclusif
240252787590780,Meli Fiona,kol-melifiona,tiktok,tiktok-kol,4624,https://www.tiktok.com/@melifiona,Mataram,4.59,2.05,91,5,0.59,53.16,2042281,partner exclusif
354739279726526,Naufal Pratama,kol-naufalpratama,instagram,ig-kol,3191,https://www.instagram.com/naufalpratama,Semarang,7.9,3.81,77,4,2.4,55.87,822138,partner exclusif
481966414023802,Budi Maulana,kol-budimaulana,facebook,fb-kol,1225750,https://www.facebook.com/budimaulana,Bogor,5.89,1.36,18831,1327,2.61,169.06,138156087,partner exclusif
973827207687978,Fiona Utama,kol-fionautama,instagram,ig-kol,8123,https://www.instagram.com/fionautama,Surabaya,2.77,5.81,438,23,3.31,-0.59,1958797,partner exclusif
926297250222670,Ratna,kol-ratna,facebook,fb-kol,9852,https://www.facebook.com/ratna,Depok,6.91,8.61,691,21,1.91,442.29,1499196,partner exclusif
608594272421862,Indah,kol-indah,tiktok,tiktok-kol,8107,https://www.tiktok.com/@indah,Medan,0.31,0.33,11,0,3.19,325.1,2213838,partner exclusif
763045233846813,Dedi,kol-dedi,facebook,fb-kol,2317,https://www.facebook.com/dedi,Probolinggo,6.69,3.57,96,8,4.88,-10.01,1981994,partner exclusif
685755328073900,Putri,kol-putri,instagram,ig-kol,10579,https://www.instagram.com/putri,Palembang,11.68,9.4,525,12,4.65,545.36,3856822,partner exclusif
382227347127833,Satria,kol-satria,facebook,fb-kol,143465,https://www.facebook.com/satria,BandaAceh,6.51,1.99,3148,214,3.04,388.7,261769422,partner exclusif
667314514811414,Andi Sulaiman,kol-andisulaiman,facebook,fb-kol,979,https://www.facebook.com/andisulaiman,Lhokseumawe,9.46,3.6,37,3,4.63,131.87,263708,influencer
262238361709996,Ratna Nasution,kol-ratnanasution,tiktok,tiktok-kol,385879,https://www.tiktok.com/@ratnanasution,Mataram,0.38,2.67,4723,240,2.65,220.63,251752095,partner exclusif
445590235858433,Aulia,kol-aulia,facebook,fb-kol,615,https://www.facebook.com/aulia,Sorong,9.21,13.76,97,2,4.48,348.0,243920,influencer
482997961287099,Bayu Prasetyo,kol-bayuprasetyo,facebook,fb-kol,806,https://www.facebook.com/bayuprasetyo,Batam,6.28,8.71,63,2,1.43,53.5,193575,influencer
442897130773526,Agus,kol-agus,instagram,ig-kol,748,https://www.instagram.com/agus,Bogor,11.31,8.65,64,3,4.16,162.86,107469,influencer
625821441416057,Zainal,kol-zainal,tiktok,tiktok-kol,7311,https://www.tiktok.com/@zainal,Mamuju,11.2,11.95,571,40,3.31,524.1,649468,partner exclusif
598886465522987,Agus Sulaiman,kol-agussulaiman,facebook,fb-kol,42546,https://www.facebook.com/agussulaiman,Jayapura,8.55,0.77,311,18,3.16,125.52,14700557,partner exclusif
660228453648420,Ria Septian,kol-riaseptian,instagram,ig-kol,315,https://www.instagram.com/riaseptian,Batam,5.63,4.92,8,0,3.53,459.68,303618,influencer
607807975653115,Ratna Firmansyah,kol-ratnafirmansyah,tiktok,tiktok-kol,2123,https://www.tiktok.com/@ratnafirmansyah,Depok,4.98,8.67,98,3,3.13,567.68,1882795,partner exclusif
802066078348880,Irfan,kol-irfan,instagram,ig-kol,5998,https://www.instagram.com/irfan,Tasikmalaya,6.68,3.88,96,7,3.78,306.46,2603440,partner exclusif
502226420954952,Siti Halim,kol-sitihalim,facebook,fb-kol,39955,https://www.facebook.com/sitihalim,Palu,1.91,11.09,4582,145,3.03,173.56,13862466,partner exclusif
389018421647527,Oki,kol-oki,facebook,fb-kol,118420,https://www.facebook.com/oki,Kupang,5.48,8.75,4351,288,2.24,275.62,83491253,partner exclusif
592445779401051,Vina Hidayat,kol-vinahidayat,tiktok,tiktok-kol,144,https://www.tiktok.com/@vinahidayat,Probolinggo,8.3,9.06,14,1,1.05,328.69,306233,influencer
978238512689364,Naufal Gilang,kol-naufalgilang,instagram,ig-kol,13484,https://www.instagram.com/naufalgilang,Palu,7.55,7.96,549,40,2.1,-14.26,6945440,partner exclusif
907104065068301,Andi Prasetyo,kol-andiprasetyo,facebook,fb-kol,1925875,https://www.facebook.com/andiprasetyo,Semarang,11.14,2.63,49236,2385,1.6,91.12,277594241,partner exclusif
722175737528864,Dina,kol-dina,facebook,fb-kol,2066,https://www.facebook.com/dina,Palembang,7.53,6.17,77,4,3.3,28.04,1139303,partner exclusif
844372377383062,Agus,kol-agus,tiktok,tiktok-kol,995428,https://www.tiktok.com/@agus,Prabumulih,7.42,2.32,18022,361,0.4,581.3,98537855,partner exclusif
873468913991315,Wawan,kol-wawan,instagram,ig-kol,25743,https://www.instagram.com/wawan,Denpasar,5.93,11.88,2900,155,2.18,195.87,3848777,partner exclusif
698899644878008,Rina,kol-rina,facebook,fb-kol,919759,https://www.facebook.com/rina,Padang,7.32,0.7,3992,195,0.23,411.21,160848716,partner exclusif
673688197306460,Zainal,kol-zainal,tiktok,tiktok-kol,227,https://www.tiktok.com/@zainal,Malang,10.03,1.97,3,0,1.58,511.89,195478,influencer
333565410715977,Ricky Hendra,kol-rickyhendra,tiktok,tiktok-kol,552,https://www.tiktok.com/@rickyhendra,Kupang,0.63,9.21,48,2,3.18,502.12,51690,influencer
422548219240337,Wawan Setiawan,kol-wawansetiawan,facebook,fb-kol,1139966,https://www.facebook.com/wawansetiawan,Medan,3.76,10.28,135250,9721,3.74,437.63,191691474,partner exclusif
495725222956443,Dina,kol-dina,tiktok,tiktok-kol,1214893,https://www.tiktok.com/@dina,Banten,7.06,2.5,25967,2068,2.17,380.52,179988728,partner exclusif
257465674276440,Meli Clara,kol-meliclara,tiktok,tiktok-kol,50977,https://www.tiktok.com/@meliclara,Kupang,10.45,0.32,120,5,3.24,42.13,15012638,partner exclusif
951670071334621,Hadi,kol-hadi,tiktok,tiktok-kol,6467,https://www.tiktok.com/@hadi,Malang,9.31,14.32,667,14,2.57,551.86,2698173,partner exclusif
532434293393326,Dewi Nasution,kol-dewinasution,tiktok,tiktok-kol,7544,https://www.tiktok.com/@dewinasution,Jayapura,8.72,2.48,158,11,0.03,78.78,919067,partner exclusif
867961124364238,Ria Setiawan,kol-riasetiawan,instagram,ig-kol,12596,https://www.instagram.com/riasetiawan,Prabumulih,8.91,8.88,646,37,3.84,208.86,14403505,partner exclusif
215606640471895,Hendra,kol-hendra,tiktok,tiktok-kol,5161,https://www.tiktok.com/@hendra,Jakarta,6.26,1.78,96,4,3.67,386.64,2196485,partner exclusif
356844084053467,Clara Mukhlis,kol-claramukhlis,instagram,ig-kol,302,https://www.instagram.com/claramukhlis,Lhokseumawe,2.23,6.48,20,1,0.41,-15.69,420967,influencer
251148346999850,Rizky Sari,kol-rizkysari,instagram,ig-kol,6220,https://www.instagram.com/rizkysari,Balikpapan,5.42,4.61,123,3,3.66,309.39,2161844,partner exclusif
192688411235827,Yuli Fadhil,kol-yulifadhil,facebook,fb-kol,55368,https://www.facebook.com/yulifadhil,Tasikmalaya,10.6,5.85,3836,95,4.64,444.55,17177751,partner exclusif
127624760272676,Indah,kol-indah,instagram,ig-kol,1520,https://www.instagram.com/indah,Padang,8.3,2.95,36,1,2.0,92.38,1695009,partner exclusif
513465049075374,Indah Fadhil,kol-indahfadhil,instagram,ig-kol,21322,https://www.instagram.com/indahfadhil,Banten,5.76,8.45,1215,48,4.11,74.1,19742810,partner exclusif
916802951177447,Siti Hasan,kol-sitihasan,tiktok,tiktok-kol,48415,https://www.tiktok.com/@sitihasan,Cirebon,6.82,6.35,3111,202,1.43,441.31,10875848,partner exclusif
548491253419369,Farah,kol-farah,instagram,ig-kol,51385,https://www.instagram.com/farah,Tasikmalaya,8.0,10.37,4830,281,2.52,310.16,10553076,partner exclusif
669067351947247,Intan,kol-intan,tiktok,tiktok-kol,41914,https://www.tiktok.com/@intan,Kendari,6.09,1.39,499,22,0.12,358.08,8585432,partner exclusif
888927076454379,Joko Setiawan,kol-jokosetiawan,tiktok,tiktok-kol,777,https://www.tiktok.com/@jokosetiawan,Bogor,5.59,3.83,26,2,3.99,583.14,312256,influencer
496471875773612,Zainal,kol-zainal,facebook,fb-kol,118638,https://www.facebook.com/zainal,Denpasar,5.32,12.45,6615,454,4.14,429.59,46424616,partner exclusif
755712233291644,Intan Hidayat,kol-intanhidayat,facebook,fb-kol,96315,https://www.facebook.com/intanhidayat,Jambi,5.55,10.69,10317,675,1.72,407.3,14095149,partner exclusif
458549965553968,Maya,kol-maya,tiktok,tiktok-kol,40988,https://www.tiktok.com/@maya,Pekanbaru,10.32,4.01,957,68,2.92,71.99,3404891,partner exclusif
556078787306952,Fitri,kol-fitri,facebook,fb-kol,1182641,https://www.facebook.com/fitri,Mataram,4.17,4.78,32756,1202,3.89,469.35,130732541,partner exclusif
165018095025545,Iwan Hasan,kol-iwanhasan,facebook,fb-kol,1166,https://www.facebook.com/iwanhasan,Yogyakarta,3.15,11.14,124,7,1.23,407.58,2412879,partner exclusif
746567924263426,Joko Oki,kol-jokooki,tiktok,tiktok-kol,7955,https://www.tiktok.com/@jokooki,Bogor,5.76,1.68,116,6,1.51,-14.05,2302525,partner exclusif
517608368112337,Erna,kol-erna,facebook,fb-kol,25943,https://www.facebook.com/erna,Jayapura,3.77,6.71,2057,158,2.44,177.91,20097591,partner exclusif
996772948313374,Rina,kol-rina,tiktok,tiktok-kol,28571,https://www.tiktok.com/@rina,BandaAceh,1.94,2.51,727,49,4.26,358.28,8272497,partner exclusif
272337351258123,Indah Maulana,kol-indahmaulana,tiktok,tiktok-kol,189820,https://www.tiktok.com/@indahmaulana,Malang,4.91,14.54,18848,1288,4.88,455.57,35458042,partner exclusif
135424809788555,Ratna,kol-ratna,tiktok,tiktok-kol,229132,https://www.tiktok.com/@ratna,Palembang,4.74,14.4,31846,1114,4.93,343.39,56845479,partner exclusif
948144367270143,Nina Mukhlis,kol-ninamukhlis,facebook,fb-kol,1322,https://www.facebook.com/ninamukhlis,Denpasar,6.42,4.51,25,2,0.35,467.26,1816848,partner exclusif
667597578096977,Ayuni Nugroho,kol-ayuninugroho,tiktok,tiktok-kol,844819,https://www.tiktok.com/@ayuninugroho,Manado,6.2,0.44,2787,61,2.53,474.93,289145574,partner exclusif
426303185756289,Dina Hermawan,kol-dinahermawan,facebook,fb-kol,451,https://www.facebook.com/dinahermawan,Surabaya,4.03,2.89,11,1,3.91,438.46,276700,influencer
621929708919088,Eko,kol-eko,tiktok,tiktok-kol,272,https://www.tiktok.com/@eko,Pontianak,6.45,14.18,17,0,1.75,22.95,215327,influencer
229739420545903,Lukman Hermawan,kol-lukmanhermawan,instagram,ig-kol,715,https://www.instagram.com/lukmanhermawan,Bogor,9.27,8.94,32,3,2.54,338.55,320792,influencer
197808105140527,Nur Yuli,kol-nuryuli,instagram,ig-kol,396242,https://www.instagram.com/nuryuli,Jayapura,5.27,12.75,32361,2588,0.43,379.02,234211189,partner exclusif
124386000471457,Yuli,kol-yuli,instagram,ig-kol,552,https://www.instagram.com/yuli,Bekasi,11.24,14.49,79,5,0.92,525.03,107352,influencer
804823596048515,Dedi Kurnia,kol-dedikurnia,tiktok,tiktok-kol,249,https://www.tiktok.com/@dedikurnia,TanjungPinang,11.86,1.86,4,0,4.28,312.77,120467,influencer
558714659093011,Fikri,kol-fikri,facebook,fb-kol,5457,https://www.facebook.com/fikri,Lhokseumawe,10.65,1.76,56,2,3.3,183.75,2438394,partner exclusif
526512793828456,Wawan Suryani,kol-wawansuryani,tiktok,tiktok-kol,497,https://www.tiktok.com/@wawansuryani,Tasikmalaya,3.94,8.67,34,1,3.15,486.53,352619,influencer
834908539918207,Tasya Yuli,kol-tasyayuli,instagram,ig-kol,57879,https://www.instagram.com/tasyayuli,Depok,11.58,2.07,697,33,0.56,321.29,12922496,partner exclusif
682975942094354,Lina Erna,kol-linaerna,facebook,fb-kol,18123,https://www.facebook.com/linaerna,Bekasi,9.62,5.57,590,45,2.66,212.17,6360076,partner exclusif
241999314523291,Ria Prasetyo,kol-riaprasetyo,instagram,ig-kol,100,https://www.instagram.com/riaprasetyo,Bengkulu,3.09,8.43,5,0,3.07,574.75,81049,influencer
624856187789082,Rina,kol-rina,facebook,fb-kol,450,https://www.facebook.com/rina,Mamuju,5.38,10.15,46,1,0.6,172.92,103798,influencer
868946827225489,Vina,kol-vina,facebook,fb-kol,527920,https://www.facebook.com/vina,Balikpapan,5.9,4.51,19482,493,3.66,575.04,219642217,partner exclusif
835936579517369,Agus Suryani,kol-agussuryani,instagram,ig-kol,1107,https://www.instagram.com/agussuryani,TanjungPinang,5.99,8.95,92,2,3.91,419.29,2851623,partner exclusif
216324048363927,Dina Prasetyo,kol-dinaprasetyo,tiktok,tiktok-kol,3117,https://www.tiktok.com/@dinaprasetyo,Surabaya,9.48,12.81,343,18,4.7,484.16,2311089,partner exclusif
836782817634132,Ria,kol-ria,tiktok,tiktok-kol,795,https://www.tiktok.com/@ria,Batam,9.27,8.3,43,2,1.75,485.59,492876,influencer
536105842753919,Yuli Hermawan,kol-yulihermawan,instagram,ig-kol,176316,https://www.instagram.com/yulihermawan,Madiun,11.52,4.98,4295,236,4.55,414.14,184023146,partner exclusif
848129844591153,Ria Nina,kol-rianina,instagram,ig-kol,357460,https://www.instagram.com/rianina,Balikpapan,3.03,2.49,10629,229,1.13,410.95,142561395,partner exclusif
892519754386776,Ratna Suryani,kol-ratnasuryani,instagram,ig-kol,285469,https://www.instagram.com/ratnasuryani,BandaAceh,3.24,5.68,18161,1384,1.61,201.39,97205273,partner exclusif
570392280547136,Naufal Halim,kol-naufalhalim,tiktok,tiktok-kol,9539,https://www.tiktok.com/@naufalhalim,Mataram,5.31,8.95,386,31,0.12,258.05,741364,partner exclusif
175700411979809,Mega,kol-mega,tiktok,tiktok-kol,28247,https://www.tiktok.com/@mega,Tarakan,10.52,14.2,2067,108,3.41,174.96,3227342,partner exclusif
242022360402805,Joko Utama,kol-jokoutama,facebook,fb-kol,103446,https://www.facebook.com/jokoutama,Mataram,8.26,12.11,8832,428,4.24,93.45,192071750,partner exclusif
612389558781180,Rina Nugroho,kol-rinanugroho,tiktok,tiktok-kol,105,https://www.tiktok.com/@rinanugroho,Mamuju,4.68,0.61,1,0,4.3,572.54,148818,influencer
699995341533281,Andi,kol-andi,tiktok,tiktok-kol,296355,https://www.tiktok.com/@andi,Malang,3.81,4.51,9079,280,2.6,538.14,292174372,partner exclusif
675762172643443,Ani Ruslan,kol-aniruslan,instagram,ig-kol,307423,https://www.instagram.com/aniruslan,Binjai,10.93,10.67,35139,911,2.6,391.38,197095612,partner exclusif
750319088751369,Ria Sulaiman,kol-riasulaiman,instagram,ig-kol,206737,https://www.instagram.com/riasulaiman,BandaAceh,8.42,8.01,7175,551,1.54,344.23,118071275,partner exclusif
128899838012684,Naufal,kol-naufal,facebook,fb-kol,2386,https://www.facebook.com/naufal,Manado,8.6,7.53,154,9,0.24,216.52,987927,partner exclusif
160716011705179,Intan,kol-intan,instagram,ig-kol,5754,https://www.instagram.com/intan,TanjungPinang,0.22,12.39,500,35,0.96,463.12,1562943,partner exclusif
504103060437476,Aulia,kol-aulia,facebook,fb-kol,1333,https://www.facebook.com/aulia,Depok,9.16,6.04,89,3,0.44,504.8,1342166,partner exclusif
412011648025519,Hadi Hidayat,kol-hadihidayat,tiktok,tiktok-kol,27953,https://www.tiktok.com/@hadihidayat,Medan,11.39,5.25,1703,128,1.76,104.4,24613589,partner exclusif
103587050845363,Ahmad,kol-ahmad,facebook,fb-kol,119,https://www.facebook.com/ahmad,Cirebon,8.67,10.92,9,0,4.51,404.28,53094,influencer
983081475248394,Yudha,kol-yudha,facebook,fb-kol,9055,https://www.facebook.com/yudha,Cirebon,11.04,2.47,185,8,0.73,375.0,1231290,partner exclusif
977348733345499,Ria,kol-ria,instagram,ig-kol,9854,https://www.instagram.com/ria,Malang,4.12,10.05,502,26,1.24,421.81,2883986,partner exclusif
967658132774675,Ani Hidayat,kol-anihidayat,facebook,fb-kol,672346,https://www.facebook.com/anihidayat,Padang,7.95,14.07,70517,5401,0.13,108.0,117524759,partner exclusif
930639431381811,Yudha Setiawan,kol-yudhasetiawan,tiktok,tiktok-kol,124,https://www.tiktok.com/@yudhasetiawan,Tangerang,11.05,13.07,11,0,4.66,201.15,439852,influencer
844759345404633,Fitri,kol-fitri,facebook,fb-kol,1695180,https://www.facebook.com/fitri,Depok,8.31,13.57,271649,16253,0.74,255.84,46141089,partner exclusif
377394659325990,Gilang Santoso,kol-gilangsantoso,tiktok,tiktok-kol,48303,https://www.tiktok.com/@gilangsantoso,BandaAceh,8.16,13.77,3251,247,4.8,102.22,24280984,partner exclusif
519670393066388,Farah Firmansyah,kol-farahfirmansyah,tiktok,tiktok-kol,103023,https://www.tiktok.com/@farahfirmansyah,Samarinda,3.23,14.94,10313,375,4.98,387.15,68080768,partner exclusif
901721052007739,Vina Yuli,kol-vinayuli,facebook,fb-kol,1334,https://www.facebook.com/vinayuli,Prabumulih,2.4,4.37,27,1,3.36,479.39,1836363,partner exclusif
190720035419612,Bayu,kol-bayu,instagram,ig-kol,51756,https://www.instagram.com/bayu,Yogyakarta,4.04,10.04,4625,108,0.7,549.16,5723130,partner exclusif
239165652487569,Naufal Saputra,kol-naufalsaputra,tiktok,tiktok-kol,571,https://www.tiktok.com/@naufalsaputra,Malang,2.45,2.33,11,1,3.5,415.78,89730,influencer
379669573383345,Aulia Dewi,kol-auliadewi,instagram,ig-kol,3024,https://www.instagram.com/auliadewi,Makassar,8.82,9.37,299,7,3.82,423.99,550327,partner exclusif
274013963076151,Fikri Kurniawan,kol-fikrikurniawan,instagram,ig-kol,9994,https://www.instagram.com/fikrikurniawan,Tangerang,5.59,13.87,1493,117,2.32,537.44,2396565,partner exclusif
749190903422984,Agus Kusuma,kol-aguskusuma,instagram,ig-kol,2824,https://www.instagram.com/aguskusuma,TanjungPinang,0.36,6.01,109,8,2.75,121.2,2540674,partner exclusif
640329699694237,Irfan,kol-irfan,instagram,ig-kol,87529,https://www.instagram.com/irfan,Denpasar,5.21,2.0,881,33,3.63,480.42,7299447,partner exclusif
507604689247721,Gilang Hidayat,kol-gilanghidayat,facebook,fb-kol,28932,https://www.facebook.com/gilanghidayat,BandaAceh,10.95,10.68,2742,189,1.25,329.24,3650865,partner exclusif
869517717274802,Oki Firmansyah,kol-okifirmansyah,tiktok,tiktok-kol,2555,https://www.tiktok.com/@okifirmansyah,Malang,9.92,7.34,97,4,1.61,590.88,2749447,partner exclusif
122741191853375,Irfan Firmansyah,kol-irfanfirmansyah,facebook,fb-kol,190104,https://www.facebook.com/irfanfirmansyah,BandaAceh,1.04,7.08,15180,438,3.13,324.26,263445458,partner exclusif
101592793474556,Siska Santoso,kol-siskasantoso,instagram,ig-kol,43340,https://www.instagram.com/siskasantoso,Batam,9.15,9.73,2780,182,0.21,297.26,7424714,partner exclusif
664079913363520,Clara Halim,kol-clarahalim,tiktok,tiktok-kol,318130,https://www.tiktok.com/@clarahalim,Medan,5.44,1.91,6861,245,1.2,379.75,38005807,partner exclusif
410662338721836,Mega Wibowo,kol-megawibowo,facebook,fb-kol,143,https://www.facebook.com/megawibowo,Bekasi,2.83,7.47,7,0,4.41,295.67,484653,influencer
726253462882008,Siti Firmansyah,kol-sitifirmansyah,facebook,fb-kol,15896,https://www.facebook.com/sitifirmansyah,Kendari,4.93,2.94,203,14,3.72,522.03,9715672,partner exclusif
688689933510214,Intan,kol-intan,facebook,fb-kol,2558,https://www.facebook.com/intan,Semarang,11.81,9.11,124,6,2.81,156.91,1542361,partner exclusif
